"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2019","141170","(IL359) - Madison Manor 2","Submitted","900 920 W MADISON","60607","4.0","false","NEAR WEST SIDE","Multifamily Housing","197,771","2002","1",,"100","2,512,576.3","4,949,218.7",,,,"37.7","61.8","36.8",,"680.9","3.4","41.87399385","-87.651678","(41.87399385, -87.651678)","2019-141170"
"2019","141321","950 W. Huron Condominium Association","Submitted","950  W HURON ST","60642","4.0","false","WEST TOWN",,,,,,"88","1,320,246.1","3,092,877.4",,,,"56.4","88.7","55.1",,,,"41.8999205","-87.65738734","(41.8999205, -87.65738734)","2019-141321"
"2019","141524","949 W MADISON","Submitted","949  W MADISON","60607","4.0","false","NEAR WEST SIDE","Multifamily Housing","130,608","2001","1",,"82","2,998,189.2","5,425,282.6",,,,"64.5","107.9","62.8",,"787","6","41.87399385","-87.651678","(41.87399385, -87.651678)","2019-141524"
"2019","142211","642 W. Addison Apartments","Submitted","630 644 W ADDISON ST","60642","2.0","false","LAKE VIEW","Multifamily Housing","50,736","1925","1",,"41","636,280","4,387,175.9",,,,"99","125.9","98.1",,"338.9","6.7","41.95402016","-87.6620278","(41.95402016, -87.6620278)","2019-142211"
"2019","142232","2424 N Clark St","Submitted","2424  N CLARK ST","60614","3.0","false","LINCOLN PARK","Multifamily Housing","64,622","1962","1",,"62","1,253,012.6","5,804,070.5",,,,"109.2",,,,,,"41.92201051","-87.65461957","(41.92201051, -87.65461957)","2019-142232"
"2019","142710","1606 1624 W Granville Ave / 6200 6248 N Clark St / 1605 1623 Thome Ave","Submitted","6200 6248 N CLARK ST","60660","4.0","false","EDGEWATER","Multifamily Housing","201,600","1925","3",,"93","460,159.4","12,139,599.8",,,,"62.5","69.6","61.9",,"721.3","3.6","41.99090057","-87.66660744","(41.99090057, -87.66660744)","2019-142710"
"2019","142759","124 W Polk","Submitted","124  W POLK ST","60605","1.5","false","LOOP","Multifamily Housing","108,010","1993","1",,"36","4,825,052.5","1,151,377.2",,,,"55.3",,,,,,"41.86863212","-87.62730687","(41.86863212, -87.62730687)","2019-142759"
"2019","142943","(IL351) - 420 W. Grand Condo Association","Submitted","420  W GRAND AVE","60654","4.0","false","NEAR NORTH SIDE","Multifamily Housing","116,400","1993","1",,"93","1,870,178.6","4,005,093.2",,,,"50.5","81.1","49",,"523.9","4.5","41.89198218","-87.63699623","(41.89198218, -87.63699623)","2019-142943"
"2019","144123","Parkville Condominiums","Not Submitted","5726 5744 S DR MARTIN LUTHER KING JR DR",,"0.0","false","WASHINGTON PARK",,,,,,,,,,,,,,,,,,"41.78046327","-87.6053081","(41.78046327, -87.6053081)","2019-144123"
"2019","144572","Yusho/Commercial Bldg.","Submitted","5301 5331 S KIMBARK AVE","60615","4.0","false","HYDE PARK","Multifamily Housing","59,904","1960","1",,"100","108,122.5","702,483.9",,,,"13.5","17.4","13.3",,"54.2","0.9","41.80224043","-87.60332678","(41.80224043, -87.60332678)","2019-144572"
"2019","145637","4815 4835 W BELLE PLAINE AVE","Not Submitted","4815 4835 W BELLE PLAINE AVE",,"0.0","false","PORTAGE PARK",,,,,,,,,,,,,,,,,,"41.94615136","-87.74707694","(41.94615136, -87.74707694)","2019-145637"
"2019","145926","MAM 7301 Sheridan, LLC","Submitted","7301 N SHERIDAN RD","60626","3.0","false","ROGERS PARK",,,,,,"66","1,588,903.6","5,501,617.1",,,,"94.7","136.6","93.6",,,,"42.01036185","-87.66829765","(42.01036185, -87.66829765)","2019-145926"
"2019","146136","Reside on Barry","Submitted","533 549 W BARRY AVE","60657","2.5","false","LAKE VIEW","Multifamily Housing","113,088","1966","1","4,803","33","3,634,493.1","8,428,777.9",,,,"106.7","168.2","105.9",,"1,052.3","9.3","41.9398511","-87.65844752","(41.9398511, -87.65844752)","2019-146136"
"2019","146828","Greenglen Park Property, LLC","Submitted","1373 1383 W GREENLEAF AVE","60626","4.0","false","ROGERS PARK","Multifamily Housing","75,435","1925","1",,"82","437,271.7","4,380,814.8",,,,"63.9",,,,,,"42.01036185","-87.66829765","(42.01036185, -87.66829765)","2019-146828"
"2019","146897","1624  W DIVISION ST","Submitted","1624  W DIVISION ST","60622","1.0","false","WEST TOWN","Multifamily Housing","62,218","2009","1",,,"2,152,815","4,311,764.7",,,,"103.9","169.6","103.2",,"587.2","9.4","41.90225377","-87.68447845","(41.90225377, -87.68447845)","2019-146897"
"2019","146958","2601 2607 N MILWAUKEE AVE","Not Submitted","2601 2607 N MILWAUKEE AVE",,"0.0","false","LOGAN SQUARE",,,,,,,,,,,,,,,,,,"41.92075046","-87.70152825","(41.92075046, -87.70152825)","2019-146958"
"2019","146962","1440 S WABASH AVE","Submitted","1440  S WABASH AVE","60605","4.0","false","NEAR SOUTH SIDE","Multifamily Housing","62,500","2009","1",,"85","1,071,542","2,018,962.9",,,,"49.4",,,,,,"41.86863212","-87.62730687","(41.86863212, -87.62730687)","2019-146962"
"2019","146965","1610 1620 W FULLERTON AVE","Submitted","1610 1620 W FULLERTON AVE","60614","1.0","false","LINCOLN PARK","Multifamily Housing","52,683","2006","1",,"11","2,392,265.8","1,706,135.4",,,,"77.8",,,,,,"41.92201051","-87.65461957","(41.92201051, -87.65461957)","2019-146965"
"2019","147516","Madison 901 Condominium Association","Submitted","901  W MADISON","60607","3.5","false","NEAR WEST SIDE","Multifamily Housing","270,000","2007","1",,"80","6,178,572.4","10,561,643.8",,,,"62","105.1","60.2",,"1,588.9","5.9","41.87399385","-87.651678","(41.87399385, -87.651678)","2019-147516"
"2019","147565","Lakeside Lofts","Submitted","2025  S INDIANA AVE","60616","4.0","false","NEAR SOUTH SIDE","Multifamily Housing","101,333","2006","1",,"82","1,726,557.3","6,228,845.9",,,,"78.5",,,,,,"41.84550365","-87.63055693","(41.84550365, -87.63055693)","2019-147565"
"2019","147625","828 W Grace","Submitted","828  W GRACE ST","60613","4.0","false","LAKE VIEW","Multifamily Housing","221,335","2007","1",,"91","4,277,238.8","8,725,719.7",,,,"58.7",,,,,,"41.95402016","-87.6620278","(41.95402016, -87.6620278)","2019-147625"
"2019","147673","2301-2305 S Michigan","Submitted","2301 2305 S MICHIGAN AVE","60616","2.5","false","NEAR SOUTH SIDE",,,,,,"51","2,161,519.1","4,088,199.4",,,,"91.9","152.1","89.3",,,,"41.84550365","-87.63055693","(41.84550365, -87.63055693)","2019-147673"
"2019","147685","The 30 West Erie CA","Submitted","30  W ERIE ST","60654","2.0","false","NEAR NORTH SIDE","Multifamily Housing","58,442","2006","1",,"43","2,234,518.8","2,729,467.7",,,,"84.9","156.1","82.9",,"516.7","8.8","41.89198218","-87.63699623","(41.89198218, -87.63699623)","2019-147685"
"2019","147816","Clark Glenlake LLC.","Submitted","6101 6111 N CLARK ST","60660","4.0","false","EDGEWATER","Multifamily Housing","53,000","1925","1",,"100","758,847.6","893,235.6",,,,"31.2","57.8","30.2",,"173.7","3.3","41.99090057","-87.66660744","(41.99090057, -87.66660744)","2019-147816"
"2019","147834","2620 Washington Master Tenant, LLC","Submitted","2620  W WASHINGTON BLVD","60612","4.0","false","NEAR WEST SIDE",,,,,,"95","1,304,626","3,517,641.1",,,,"66","100.6","65.4",,,,"41.88112401","-87.68648584","(41.88112401, -87.68648584)","2019-147834"
"2019","147855","170 W Polk","Submitted","170  W POLK ST","60605","4.0","false","LOOP",,,,,,"89","3,445,004.3","7,747,120.8",,,,"56.5","89.8","55.7",,,,"41.86863212","-87.62730687","(41.86863212, -87.62730687)","2019-147855"
"2019","147871","4420 N Clark Condominium Association","Submitted","4418 4424 N CLARK ST","60640","3.0","false","UPTOWN","Multifamily Housing","52,623","2005","1","1,297","41","633,540.2","5,264,500.3",,,,"112.1","138.8","108.7",,"385","7.3","41.97223008","-87.6645957","(41.97223008, -87.6645957)","2019-147871"
"2019","147895","2472 W FOSTER","Submitted","2472  W FOSTER","60625","4.0","false","LINCOLN SQUARE",,,,,,"98","1,171,786.6","2,417,666.3",,,,"44.9","72.7","43.4",,,,"41.97208235","-87.70234945","(41.97208235, -87.70234945)","2019-147895"
"2019","148480","The Larrabee Condominium Association","Submitted","865  N LARRABEE ST","60610","2.5","false","NEAR NORTH SIDE","Multifamily Housing","80,457","2006","1",,"60","1,915,510.4","3,463,057.9",,,,"66.9",,,,,,"41.9037528","-87.63558845","(41.9037528, -87.63558845)","2019-148480"
"2019","148481","7001 7013 N SHERIDAN RD","Not Submitted","7001 7013 N SHERIDAN RD",,"0.0","false","ROGERS PARK",,,,,,,,,,,,,,,,,,"42.01036185","-87.66829765","(42.01036185, -87.66829765)","2019-148481"
"2019","148504","South Sauganash Condo Assoc (6000-6038 N. Cicero Ave.)","Submitted","6000 6038 N CICERO AVE","60646","1.0","false","FOREST GLEN","Multifamily Housing","225,000","2003","1",,"3","13,246,527","13,410,025.1",,,,"118.5",,,,,,"41.99946023","-87.77119606","(41.99946023, -87.77119606)","2019-148504"
"2019","148673","Teresa Roldan Apartment on Paseo Boricua","Submitted","1154  N CAMPBELL","60622","1.0","false","WEST TOWN","Multifamily Housing","52,240","2005","1","2,045","7","2,196,581.8","3,674,899.8",,,,"112.4","191.6","111.3",,"560.6","10.7","41.90225377","-87.68447845","(41.90225377, -87.68447845)","2019-148673"
"2019","148904","3727 3741 N MILWAUKEE AVE","Not Submitted","3727 3741 N MILWAUKEE AVE",,"0.0","false","Irving Park",,,,,,,,,,,,,,,,,,"41.9461514","-87.74708","(41.9461514, -87.74708)","2019-148904"
"2019","149001","Wentworth Rehab and Healthcare Center","Submitted","201  W 69TH ST","60621","1.0","false","GREATER GRAND CROSSING","Senior Care Community","89,813","1976","1",,"6","4,185,046.6","14,589,100",,,,"209","301","206.6",,"1,471.1","16.4","41.7761313","-87.64068948","(41.7761313, -87.64068948)","2019-149001"
"2019","149143","The Residences at 950 West Monroe","Submitted","950  W MONROE ST","60607","2.5","false","NEAR WEST SIDE","Multifamily Housing","123,391","2005","1",,"58","3,832,914.6","5,806,133.9",,,,"78.1",,,,,,"41.87399385","-87.651678","(41.87399385, -87.651678)","2019-149143"
"2019","149732","(IL636) - State Place Centre","Not Submitted","1601  S STATE ST",,"0.0","false","NEAR SOUTH SIDE",,,,,,,,,,,,,,,,,,"41.84550365","-87.63055693","(41.84550365, -87.63055693)","2019-149732"
"2019","150282","The Royalle Condominium Association","Submitted","744  N CLARK ST","60654","1.0","false","NEAR NORTH SIDE","Multifamily Housing","77,800","2003","1",,"25","2,697,943.5","3,431,764.8",,,,"78.8","143.4","77.4",,"631.1","8.1","41.89198218","-87.63699623","(41.89198218, -87.63699623)","2019-150282"
"2019","150992","4101-4113 N Kedzie Ave: 4113 North Kedzie Avenue","Submitted","4101 4113 N KEDZIE AVE","60618","4.0","false","IRVING PARK","Multifamily Housing","53,252","1929","1",,"98","425,007.2","1,859,616.8",,,,"42.9","59","42.9",,"169.5","3.2","41.94672055","-87.70319673","(41.94672055, -87.70319673)","2019-150992"
"2019","151257","2758-2768 N. Milwaukee","Submitted","2758 2768 N MILWAUKEE AVE","60647","4.0","false","LOGAN SQUARE","Multifamily Housing","71,000","1925","3",,"87","1,433,715.6","1,661,504.4",,,,"43.6",,,,,,"41.92075046","-87.70152825","(41.92075046, -87.70152825)","2019-151257"
"2019","151285","4651  N GREENVIEW AVE","Submitted","4651  N GREENVIEW AVE","60640","2.0","false","UPTOWN","Multifamily Housing","68,781","2008","1",,"47","1,579,466","3,634,699.7",,,,"75.8",,,,,,"41.97223008","-87.6645957","(41.97223008, -87.6645957)","2019-151285"
"2019","151835","C0500LAR (27945)","Submitted","500 514 S LARAMIE AVE","60644","2.0","false","AUSTIN","Multifamily Housing","50,000","1929","1","1,941","49","553,798.3","4,266,313.3",,,,"96.4","120.6","94",,"318.7","6.4","41.88039405","-87.75826967","(41.88039405, -87.75826967)","2019-151835"
"2019","152061","2606 N ELSTON AVE","Not Submitted","2606  N ELSTON AVE",,"0.0","false","LOGAN SQUARE",,,,,,,,,,,,,,,,,,"41.92075046","-87.70152825","(41.92075046, -87.70152825)","2019-152061"
"2019","152378","C4901DRE (22116)","Submitted","4901 4913 S DREXEL BLVD","60615","3.5","false","KENWOOD","Multifamily Housing","86,600","1960","1","4,892","74","2,682,078","1,573,724.2",,,,"49.1","105.8","48.4",,"529.8","6.1","41.80224043","-87.60332678","(41.80224043, -87.60332678)","2019-152378"
"2019","152408","735 745 W GARFIELD BLVD","Not Submitted","735 745 W GARFIELD BLVD",,"0.0","false","ENGLEWOOD",,,,,,,,,,,,,,,,,,"41.7761313","-87.64068948","(41.7761313, -87.64068948)","2019-152408"
"2019","155614","3447 3457 W FOSTER AVE","Not Submitted","3447 3457 W FOSTER AVE",,"0.0","false","NORTH PARK",,,,,,,,,,,,,,,,,,"41.97208235","-87.70234945","(41.97208235, -87.70234945)","2019-155614"
"2019","156021","717 N Michigan Ave","Submitted","717 N Michigan Ave","60611","4.0","false","NEAR NORTH SIDE","Retail Store","61,612","1970","1",,"100","250,452.4","1,215,969.3",,,,"23.8",,,,,,"41.895382","-87.624213","(41.895382, -87.624213)","2019-156021"
"2019","156076","Damen/Hastings","Not Submitted","1340 S Damen Ave",,"0.0","false","NEAR WEST SIDE",,,,,,,,,,,,,,,,,,"41.863952","-87.676202","(41.863952, -87.676202)","2019-156076"
"2019","156139",,"Exempt","300 308 N MICHIGAN AVE",,,"true","LOOP",,,,,,,,,,,,,,,,,,"41.88705869","-87.62457697","(41.88705869, -87.62457697)","2019-156139"
"2019","156350","The Silversmith Hotel & Suites","Submitted","10 S Wabash Ave","60603","1.5","false","LOOP","Hotel","135,000","2007","1",,"35","9,045,962.6","4,751,900.2",,,,"102.2",,,,,,"41.88147936","-87.62619963","(41.88147936, -87.62619963)","2019-156350"
"2019","156406","17 23 N WABASH AVE","Submitted","17 23 N WABASH AVE","60602","4.0","false","LOOP","Office","70,680","1900","1",,,"3,137,562.6","3,563,400.8",,,,"94.8","177.2","94.5",,"711.2","10.1","41.88267337","-87.62617421","(41.88267337, -87.62617421)","2019-156406"
"2019","156413","Wells Community Academy HS -CPS","Not Submitted","936 N Ashland Ave",,"0.0","false","WEST TOWN",,,,,,,,,,,,,,,,,,"41.89879449","-87.66807898","(41.89879449, -87.66807898)","2019-156413"
"2019","156414","De Diego Community Academy -CPS","Not Submitted","1313 N Claremont Ave",,"0.0","false","WEST TOWN",,,,,,,,,,,,,,,,,,"41.90580095","-87.68552861","(41.90580095, -87.68552861)","2019-156414"
"2019","156500","Flat Iron Building","Submitted","1579 N. Milwaukee Avenue","60622","1.5","false","WEST TOWN","Office","92,168","1913","1","3,919","34","3,155,185.6","6,536,752.1",,,,"105.2","170.3","102",,"872.1","9.5","41.91026112","-87.67674802","(41.91026112, -87.67674802)","2019-156500"
"2019","156536","228 South Wabash Building","Submitted","228 S Wabash Ave","60604","2.5","false","LOOP","Office","64,630","1930","1",,"35","5,004,305.3",,,,,"77.4",,,,,,"41.8791193","-87.62611087","(41.8791193, -87.62611087)","2019-156536"
"2019","156543","Mentor Building","Submitted","39 S STATE ST","60602","1.0","false","LOOP","Multifamily Housing","72,150","1903","1",,"7","3,381,588.8","3,030,598.8",,,,"88.9",,,,,,"41.88156186","-87.62774159","(41.88156186, -87.62774159)","2019-156543"
"2019","156549","601 S LaSalle","Submitted","601 S LaSalle St","60605","2.0","false","LOOP","Office","80,000","1917","1",,"42","5,907,212.7","281,056.8",,,,"77.4","210.4","77.2",,"997.7","12.5","41.87421567","-87.63141904","(41.87421567, -87.63141904)","2019-156549"
"2019","156557","542 S Dearborn","Not Submitted","542 S Dearborn St",,"0.0","false","LOOP",,,,,,,,,,,,,,,,,,"41.87476011","-87.62948461","(41.87476011, -87.62948461)","2019-156557"
"2019","156573","2 12 S HALSTED ST","Not Submitted","2 12 S HALSTED ST",,"0.0","false","NEAR WEST SIDE",,,,,,,,,,,,,,,,,,"41.88145021","-87.64738737","(41.88145021, -87.64738737)","2019-156573"
"2019","156576","Rice Building","Submitted","815 W Van Buren St","60607","4.0","false","NEAR WEST SIDE","Office","80,610","1910","1","2","93","675,613.5","3,458,221.2",,,,"51.3","68.5","49.6",,"296.1","3.7","41.87638333","-87.64804242","(41.87638333, -87.64804242)","2019-156576"
"2019","156609","Wicker Park Commons (Lowes)","Submitted","1360 N ASHLAND AVE","60622","1.5","false","WEST TOWN","Retail Store","67,000","1990",,,"35","3,552,949.7","1,321,180.1",,,,"72.7",,,,,,"41.90656367","-87.66882411","(41.90656367, -87.66882411)","2019-156609"
"2019","156693","West Side Realty Corporation","Submitted","1645 W Jackson Blvd","60612","1.5","false","NEAR WEST SIDE","Medical Office","127,100","1991","1",,"31","11,702,982.6","1,863,934.2",,,,"106.7","273.2","105",,"2,046","16.1","41.87726933","-87.6684458","(41.87726933, -87.6684458)","2019-156693"
"2019","156696","Film Exchange Lofts Condominium Association","Submitted","1307 1313 S WABASH AVE","60605","4.0","false","NEAR SOUTH SIDE","Multifamily Housing","125,000","1929","1",,"88","2,065,256.3","5,744,471.5",,,,"62.5","94.5","61",,"648.7","5.2","41.86863212","-87.62730687","(41.86863212, -87.62730687)","2019-156696"
"2019","156711","20 North Michigan Avenue","Submitted","20 N Michigan Ave","60602","2.5","false","LOOP","Office","214,800","1880","1",,"60","9,733,896.9","7,968,657.4",,,,"82.4",,,,,,"41.8826441","-87.62495613","(41.8826441, -87.62495613)","2019-156711"
"2019","156731","Seventy East","Submitted","70 E Lake St","60601","4.0","false","LOOP","Office","154,373","1927","1","2","91","4,649,573.3",,,,,"30.1","84.3","29.6",,"773.5","5","41.8857976","-87.62554085","(41.8857976, -87.62554085)","2019-156731"
"2019","156750","800 Clark","Exempt","800 810 N CLARK ST",,,"true","NEAR NORTH SIDE",,,,,,,,,,,,,,,,,,"41.89707469","-87.63158189","(41.89707469, -87.63158189)","2019-156750"
"2019","156772","The LaSalle Atrium Building","Exempt","401 S LASALLE ST",,,"true","LOOP",,,,,,,,,,,,,,,,,,"41.87573614","-87.63134823","(41.87573614, -87.63134823)","2019-156772"
"2019","156782","Chicago Medical Society","Submitted","515 N Dearborn St","60654","3.5","false","NEAR NORTH SIDE","Office","52,284","1925","1","1","77","1,262,646.4","1,951,161.6",,,,"61.5","106.8","59.8",,"313.7","6","41.89141925","-87.62935946","(41.89141925, -87.62935946)","2019-156782"
"2019","156829","Graham School of Management, St. Xavier University","Submitted","3700 W 103rd St","60655",,"true","MOUNT GREENWOOD","College/University","468,006","1955","10",,,"15,138,812","49,287,900.2",,,,"137.7",,,,,,"41.70945051","-87.71355541","(41.70945051, -87.71355541)","2019-156829"
"2019","156840","One Superior Place","Submitted","1 W Superior St","60654","2.5","false","NEAR NORTH SIDE",,,,,,"59","18,090,458.1","45,673,667.1",,,,"97","150.1","94.7",,,,"41.89526506","-87.62898937","(41.89526506, -87.62898937)","2019-156840"
"2019","156845","The Westin Michigan Avenue","Submitted","909 N Michigan Ave","2210","1.5","false","NEAR NORTH SIDE","Hotel","546,219","1963","1","23,397","37","27,458,233.8","44,969,297.4",,,,"132.6","227.2","134.5",,"4,446.2","8.1","41.89949395","-87.6232011","(41.89949395, -87.6232011)","2019-156845"
"2019","156854","Delaware Place Private Residences","Submitted","875 N DEARBORN ST","60610","2.0","false","NEAR NORTH SIDE","Multifamily Housing","217,055","1985","1",,"46","9,208,053.1","4,032,898.3",,,,"61","138.3","60",,"1,746.1","8","41.89887705","-87.62936387","(41.89887705, -87.62936387)","2019-156854"
"2019","156856","Presence Stone Professional Office Building","Submitted","2800 - 2812 N Sheridan Rd","60657","2.0","false","LAKE VIEW","Medical Office","96,180","1991","1",,"45","4,091,701.1","6,695,193.6",,,,"112.2",,,,,,"41.93320344","-87.63984213","(41.93320344, -87.63984213)","2019-156856"
"2019","156868","Hanover House","Submitted","11 21 W GOETHE ST","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","250,000","1970","1",,"95","4,040,384.6","9,678,399.7",,,,"54.9",,,,,,"41.90530524","-87.62979327","(41.90530524, -87.62979327)","2019-156868"
"2019","156871","850 N Lakeshore Dr","Submitted","850 858 N LAKESHORE DR","60611","2.0","false","NEAR NORTH SIDE","Multifamily Housing","250,225","1925","1",,"47","7,754,735.6","9,252,025.5",,,,"68",,,,,,"41.8981792","-87.61802939","(41.8981792, -87.61802939)","2019-156871"
"2019","156874","Warren Barr Gold Coast","Submitted","66 W Oak St","60610","1.0","false","NEAR NORTH SIDE","Senior Care Community","134,640","1974","1",,"16","7,599,264.4","17,150,000.4",,,,"183.8",,,,,,"41.90072643","-87.63096924","(41.90072643, -87.63096924)","2019-156874"
"2019","156876","Newberry Library","Not Submitted","60 W Walton St",,"0.0","false","NEAR NORTH SIDE",,,,,,,,,,,,,,,,,,"41.90002028","-87.63060779","(41.90002028, -87.63060779)","2019-156876"
"2019","156879","Morningside North Apartments","Submitted","170 W Oak St","60610","2.5","false","NEAR NORTH SIDE","Multifamily Housing","243,200","1980","1",,"51","5,899,197.9","11,679,615",,,,"72.3","118.3","70.9",,"1,601.8","6.6","41.90093931","-87.63406385","(41.90093931, -87.63406385)","2019-156879"
"2019","156891","737 North Michigan Avenue Investors LLC","Submitted","737 N Michigan Ave","60611",,"true","NEAR NORTH SIDE","Mixed Use Property","1,060,961","1984","1",,,"75,992,064",,,,,"71.6",,,,,,"41.89605284","-87.62356326","(41.89605284, -87.62356326)","2019-156891"
"2019","156900","Edens East","Submitted","6160 N CICERO AVE","60646","2.0","false","FOREST GLEN","Office","63,000","1968","1",,"46","4,238,772",,,,,"67.3","188.4","67.1",,"705.2","11.2","41.99305112","-87.74836805","(41.99305112, -87.74836805)","2019-156900"
"2019","156942","Burton-Judson Courts","Submitted","1005 E 60th St","60637","3.5","false","WOODLAWN","Residence Hall/Dormitory","201,402","1931","1",,"73","3,437,166.9",,"11,848,062",,,"75.9","118.6","74.7",,"1,323.1","6.6","41.78528948","-87.60016256","(41.78528948, -87.60016256)","2019-156942"
"2019","156999","Lenart Regional Gifted Center -CPS","Not Submitted","8101 S LaSalle St",,"0.0","false","CHATHAM",,,,,,,,,,,,,,,,,,"41.74666167","-87.62760345","(41.74666167, -87.62760345)","2019-156999"
"2019","157011","Little Village HS Campus -CPS","Not Submitted","3120 S Kostner Ave",,"0.0","false","SOUTH LAWNDALE",,,,,,,,,,,,,,,,,,"41.83516722","-87.73556631","(41.83516722, -87.73556631)","2019-157011"
"2019","157100","1601 W Division LLC","Submitted","1611  W DIVISION ST","60622","4.0","false","WEST TOWN","Multifamily Housing","108,887","2013","1",,"85","2,344,763.9","3,857,759.8",,,,"57",,,,,,"41.90225377","-87.68447845","(41.90225377, -87.68447845)","2019-157100"
"2019","157152","Metro","Submitted","1200 W MONROE","60607","2.5","false","NEAR WEST SIDE","Multifamily Housing","281,000","2001","1",,"36","4,757,890.7","23,327,137.5",,,,"99.9","134.6","97",,"2,030.6","7.2","41.88080894","-87.65745938","(41.88080894, -87.65745938)","2019-157152"
"2019","157159","The Maxwell","Submitted","1100 S Canal St","60607","4.0","false","NEAR WEST SIDE","Strip Mall","240,159","2014","1",,,"16,993,216.9","4,330,818.9",,,,"88.8","217.1","87.7",,"3,057.1","12.7","41.86969988","-87.6396519","(41.86969988, -87.6396519)","2019-157159"
"2019","157161","909 W. Washington Condominium Association","Submitted","909 W WASHINGTON BLVD",,"2.0","false","NEAR WEST SIDE",,,,,,,,,,,,,,,,,,"41.88284087","-87.65031178","(41.88284087, -87.65031178)","2019-157161"
"2019","157165","Las Americas Apartments","Not Submitted","1611 S Racine Ave",,"0.0","false","LOWER WEST SIDE",,,,,,,,,,,,,,,,,,"41.85914429","-87.65602559","(41.85914429, -87.65602559)","2019-157165"
"2019","157170","Garvey Court","Not Submitted","201 N CLARK ST",,"0.0","false","LOOP",,,,,,,,,,,,,,,,,,"41.88592007","-87.63017148","(41.88592007, -87.63017148)","2019-157170"
"2019","157208","SIR Chicago","Submitted","400 S Jefferson St","60607","4.0","false","NEAR WEST SIDE","Office","275,487","1946","1",,"89","7,729,804.1","6,712,314.7",,,,"52.4","104.1","52.1",,"1,642.5","6","41.87626348","-87.64310358","(41.87626348, -87.64310358)","2019-157208"
"2019","157280","Noble Square Cooperative","Submitted","1165 N MILWAUKEE AVE","60642","2.5","false","WEST TOWN","Multifamily Housing","284,850","1969","1",,"60","5,470,821.3","21,570,212.8",,,,"94.9",,,,,,"41.91320618","-87.68140368","(41.91320618, -87.68140368)","2019-157280"
"2019","157287","Midwest Orthopaedics at Rush","Submitted","1611 W HARRISON ST","60612","4.0","false","NEAR WEST SIDE","Medical Office","212,511","2009","1",,"76","6,733,220.3",,,,,"86.6",,,,,,"41.87351299","-87.66703729","(41.87351299, -87.66703729)","2019-157287"
"2019","157320","24  S MORGAN ST","Submitted","24  S MORGAN ST","60607","3.0","false","NEAR WEST SIDE","Multifamily Housing","129,844","2008","1","2,664","67","3,296,660.8","3,346,069.5",,,,"51.2","98.1",,,"726.2","5.6","41.87399385","-87.651678","(41.87399385, -87.651678)","2019-157320"
"2019","157346","5236 5252 S HYDE PARK BLVD","Submitted","5236 5252 S HYDE PARK BLVD","60615","4.0","false","HYDE PARK","Multifamily Housing","137,394","1928","1",,"85","914,880","9,324,099.6",,,,"74.5",,,,,,"41.80224043","-87.60332678","(41.80224043, -87.60332678)","2019-157346"
"2019","157347","Blackhawk and Hallstead","Submitted","1460 N Halsted St","60642",,"true","NEAR NORTH SIDE","Mixed Use Property","222,851","2008","2",,,"15,738,822.4",,,,,"70.6","197.7","70.6",,"2,618.4","11.7","41.90814731","-87.64882424","(41.90814731, -87.64882424)","2019-157347"
"2019","157348","Thomas F Flannery Apartments","Not Submitted","1531 N Clybourn Ave",,"0.0","false","NEAR NORTH SIDE",,,,,,,,,,,,,,,,,,"41.90965061","-87.64658669","(41.90965061, -87.64658669)","2019-157348"
"2019","157458","Midwest Apartments","Submitted","6 N Hamlin Blvd","60624","4.0","false","WEST GARFIELD PARK","Multifamily Housing","232,380","1920","1",,"82","4,873,605.3","10,734,831.2",,,,"67.2",,,,,,"41.88113842","-87.7210443","(41.88113842, -87.7210443)","2019-157458"
"2019","157469","1224 W. Van Buren Lofts","Submitted","1224 W Van Buren St","60607","3.0","false","NEAR WEST SIDE","Multifamily Housing","299,177","1920","1",,"69","5,941,912.7","17,440,356.8",,,,"78.2",,,,,,"41.87684325","-87.65816993","(41.87684325, -87.65816993)","2019-157469"
"2019","157587","Loretto Hospital","Not Submitted","645 S CENTRAL AVE",,"0.0","false","AUSTIN",,,,,,,,,,,,,,,,,,"41.89244639","-87.76497511","(41.89244639, -87.76497511)","2019-157587"
"2019","157599","Dearborn Tower Condominium Association","Submitted","1530 S State St","60645","4.0","false","NEAR SOUTH SIDE","Multifamily Housing","737,110","2001","1",,"99","10,179,272.1","21,792,728.4",,,,"43.4",,,,,,"41.86096129","-87.6280798","(41.86096129, -87.6280798)","2019-157599"
